"DOCUMENT_ID","TITLE","DOCUMENT_TYPE","DEPARTMENT","CREATED_AT","UPDATED_AT","VERSION","CHUNKED_CONTENT","CHUNK_INDEX"
"DOC020","食品表示ガイドライン","ガイドライン","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.6","【スノーリテール 食品表示ガイドライン】

■ 食品表示の基本原則

スノーリテールでは、食品表示法および関連法令を遵守し、お客様に正確で
わかりやすい食品情報を提供します。特にPB商品および店内加工品については、
法令以上の情報開示に努めます。

■ 表示項目と記載方法","0"
"DOC020","食品表示ガイドライン","ガイドライン","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.6","■ 表示項目と記載方法

1. 必須表示事項
   - 名称：内容を的確に表す一般的名称
   - 原材料名：使用量の多い順に記載
   - 添加物：原材料と明確に区分して記載
   - 内容量：計量法に基づく単位で表示
   - 賞味期限/消費期限：年月日で表示
   - 保存方法：適切な保存条件を明記
   - 製造者/販売者：社名・住所・電話番号を記載
   - アレルゲン：特定原材料7品目は必須、21品目は推奨
   - 栄養成分表示：エネルギー・たんぱく質・脂質・炭水化物・食塩相当量","1"
"DOC020","食品表示ガイドライン","ガイドライン","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.6","2. 強調表示の条件
   - 「無添加」：該当添加物が一切使用されていない場合のみ
   - 「低カロリー」：100gあたり40kcal以下の場合のみ
   - 「減塩」：同種の商品と比較して食塩相当量が25%以上低減
   - 「有機」：有機JAS認証を取得した原材料のみ

3. 原産地表示
   - 生鮮食品：必ず原産地を表示
   - 加工食品：主要原材料の原産地を表示
   - 牛肉：個体識別番号を必ず表示
   - 魚介類：養殖・解凍の別を明記

■ 店内加工品の表示","2"
"DOC020","食品表示ガイドライン","ガイドライン","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.6","■ 店内加工品の表示

1. 惣菜・弁当類
   - 商品名、消費期限、アレルゲン情報を必須表示
   - 調理日時の記載
   - 温度管理区分の明示（要冷蔵/要冷凍）
   - 原材料情報の店内掲示またはQRコード活用

2. ベーカリー
   - 商品名、消費期限、アレルゲン情報を必須表示
   - 「本日製造」の表記は製造から12時間以内のみ使用可
   - 小麦粉の原産地情報の開示
   - 乳・卵の使用状況を明確表示

3. 精肉・鮮魚の店内加工品
   - 加工日時の明記
   - 原料原産地の表示
   - 消費期限の明示
   - 調理方法の推奨

■ PB商品の表示基準","3"
"DOC020","食品表示ガイドライン","ガイドライン","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.6","■ PB商品の表示基準

1. 表示の原則
   - 法定事項に加え、QRコードによる詳細情報へのリンク
   - 商品特長を簡潔に記載
   - 従来品との違いを明確に表現（該当する場合）
   - お客様問い合わせ窓口の電話番号記載

2. 環境配慮表示
   - リサイクル適性マークの表示
   - 環境配慮素材使用の場合はその旨を記載
   - CO2削減量（従来品比）の表示（該当する場合）

3. 機能性表示
   - 届出番号の明記
   - 科学的根拠の概要を記載
   - 摂取上の注意事項を明記

■ 表示確認プロセス","4"
"DOC020","食品表示ガイドライン","ガイドライン","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.6","■ 表示確認プロセス

1. PB商品の表示確認フロー
   - 商品開発部による一次確認
   - 品質管理部による二次確認
   - 法務部の最終確認
   - 製造委託先との相互確認

2. 店内加工品の表示確認フロー
   - 部門責任者による確認
   - 店長または副店長の承認
   - 定期的な本部監査の実施

3. 表示ミス発生時の対応
   - 即時販売中止
   - 店長および本部への報告
   - 回収判断と対応策の決定
   - 再発防止策の策定と水平展開

■ 注意すべき表示違反事例","5"
"DOC020","食品表示ガイドライン","ガイドライン","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.6","■ 注意すべき表示違反事例

1. 優良誤認（実際よりも優良であると誤認させる表示）
   - 「国産」の強調（原材料の一部のみが国産の場合）
   - 「無添加」（特定の添加物のみ不使用の場合）
   - 実際より良く見える商品写真の使用

2. 有利誤認（実際よりも有利な取引と誤認させる表示）
   - 二重価格表示の誤用
   - 「通常価格」の虚偽表示
   - セール品の販売数量制限の不明確表示

※ 本ガイドラインは2024年1月改訂版です。食品表示に関する法令改正があった
場合は本部からの通達に従ってください。不明点は品質管理部にお問い合わせください。","6"
"DOC012","接客対応ガイドライン","ガイドライン","接客サービス部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","【スノーリテール 接客対応ガイドライン】

■ 接客の基本理念

スノーリテールの接客は「お客様の期待を超える体験の提供」を目指します。
私たちは単なる商品販売ではなく、食と生活を豊かにする体験と価値を提供する
存在であることを常に意識しましょう。

■ 基本的な接客マナー

1. 挨拶
   - 来店時：明るく「いらっしゃいませ」と笑顔で挨拶
   - 会計時：「ありがとうございます」と感謝の気持ちを伝える
   - 退店時：「またお越しください」と次回来店を促す言葉をかける","0"
"DOC012","接客対応ガイドライン","ガイドライン","接客サービス部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","2. 身だしなみ
   - 制服は清潔に保ち、シワや汚れがないよう注意
   - 名札は見やすい位置に着用
   - 長い髪はまとめる、派手なアクセサリーは避ける
   - 爪は短く切り、清潔に保つ

3. 言葉遣い
   - 敬語を正しく使用する（「〜でございます」「恐れ入ります」など）
   - 丁寧なトーンで、聞き取りやすい声量で話す
   - 「できません」などの否定表現は避け、代替案を提示
   - 専門用語をなるべく避け、わかりやすい言葉で説明

■ 場面別対応ガイド","1"
"DOC012","接客対応ガイドライン","ガイドライン","接客サービス部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","■ 場面別対応ガイド

1. 商品案内
   - お客様の要望をよく聞き、適切な商品を複数提案
   - 商品の特徴や使い方を具体的に説明
   - 比較ポイントを明確に伝える
   - お客様の決断を急かさない

2. お問い合わせ対応
   - お客様の質問に対して的確な情報提供
   - わからないことは「確認してまいります」と伝え、上司に確認
   - お待たせする場合は、待ち時間の目安を伝える
   - 回答後、「他にご質問はございますか？」と確認","2"
"DOC012","接客対応ガイドライン","ガイドライン","接客サービス部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","3. クレーム対応
   - まずはお客様の話をよく聞き、状況を理解
   - 「ご迷惑をおかけして申し訳ございません」と謝罪
   - 解決策を提案し、対応を迅速に行う
   - 対応できない場合は責任者に取り次ぐ

4. 高齢者・お身体の不自由なお客様への対応
   - 必要に応じてお買い物のサポートを提案
   - 商品を手に取りやすいよう配慮
   - ゆっくりと丁寧に説明
   - 必要に応じて大きな文字の案内や筆談も活用

■ スノーリテール独自の取り組み","3"
"DOC012","接客対応ガイドライン","ガイドライン","接客サービス部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","■ スノーリテール独自の取り組み

1. パーソナライズドサービス
   - 常連のお客様の好みを覚え、次回来店時に活かす
   - ポイントカード会員には会員特典を積極的に案内
   - 季節の変わり目には新商品や季節商品を提案

2. 専門知識の活用
   - 生鮮食品の産地や特徴を説明できるようにする
   - 調理方法や保存方法のアドバイスを提供
   - PB商品の特徴や開発ストーリーを伝える

3. デジタルツールの活用
   - 店舗アプリの使い方案内
   - セルフレジの操作サポート
   - オンラインショップとの連携案内

■ 評価指標","4"
"DOC012","接客対応ガイドライン","ガイドライン","接客サービス部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","■ 評価指標

1. お客様満足度調査
2. ミステリーショッパー評価
3. お客様からのフィードバック
4. 売上・客数への貢献

※ 本ガイドラインは2024年3月改訂版です。日々の業務でお客様からいただく
フィードバックを元に継続的に改善していきます。ご不明点がある場合は
店長または教育担当者にお問い合わせください。","5"
"DOC021","店舗衛生管理マニュアル","マニュアル","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.0","【スノーリテール 店舗衛生管理マニュアル】

■ 衛生管理の基本方針

スノーリテールでは、「食の安全は妥協しない」という基本方針のもと、
全ての店舗で高水準の衛生管理を徹底しています。本マニュアルを遵守し、
お客様に安心して食品をお買い求めいただける環境を維持しましょう。

■ 従業員の衛生管理

1. 健康管理
   - 出勤前の健康チェック（体温、体調確認）
   - 発熱、下痢、嘔吐等の症状がある場合は食品取扱業務に従事しない
   - 月1回の健康診断記録の確認
   - 感染症罹患時の報告義務","0"
"DOC021","店舗衛生管理マニュアル","マニュアル","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.0","2. 手洗い
   - 食品取扱前、トイレ使用後、金銭取扱後、清掃後は必ず実施
   - 正しい手洗い手順の遵守（30秒以上かけて丁寧に）
   - 爪ブラシ使用による爪の間の洗浄
   - ペーパータオルでの拭き取り

3. 作業着・身だしなみ
   - 清潔な専用作業着の着用（毎日交換）
   - 髪の毛の完全な覆い（ヘアネット着用）
   - アクセサリー、マニキュア、つけまつげ等の禁止
   - 使い捨て手袋の適切な使用と交換

■ 店舗施設・設備の衛生管理","1"
"DOC021","店舗衛生管理マニュアル","マニュアル","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.0","■ 店舗施設・設備の衛生管理

1. 売場の清掃
   - 開店前・閉店後の床面清掃
   - 商品棚の拭き掃除（週3回以上）
   - ショーケース内部の清掃（週1回以上）
   - 天井・壁面の埃除去（月1回以上）

2. バックヤードの清掃
   - 調理場床面の清掃（1日3回以上）
   - 調理器具の洗浄・消毒（使用後毎回）
   - 冷蔵庫・冷凍庫内部の清掃（週1回以上）
   - 排水溝の清掃（毎日）","2"
"DOC021","店舗衛生管理マニュアル","マニュアル","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.0","3. トイレ・手洗い場
   - トイレ清掃チェックリストによる確認（2時間ごと）
   - 手洗い石鹸・ペーパータオルの補充
   - 消毒液の設置と補充
   - 排水口の清掃と消毒（毎日）

4. 廃棄物管理
   - 区分に従った適切な分別
   - 廃棄物保管庫の清掃（毎日）
   - 生ゴミの適切な処理（蓋付き容器での保管）
   - 害虫の発生防止対策

■ 食品取扱いの衛生管理

1. 温度管理
   - 冷蔵商品：5℃以下
   - 冷凍商品：-18℃以下
   - 温蔵商品：65℃以上
   - 温度記録表への記入（1日3回以上）","3"
"DOC021","店舗衛生管理マニュアル","マニュアル","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.0","2. 生鮮食品の取扱い
   - 定期的な鮮度チェック（色、香り、触感）
   - 異常のある商品の速やかな撤去
   - 交差汚染防止のための区分管理
   - 適切な表示（産地、消費期限等）

3. 惣菜・弁当の製造
   - 原材料の受入検査の徹底
   - 下処理→加熱→盛付の工程区分
   - 中心温度の測定と記録
   - 速やかな冷却と適切な温度管理

4. ベーカリー製品
   - 粉塵対策の徹底
   - アレルゲン混入防止対策
   - 焼成温度と時間の管理
   - 陳列時間の管理

■ 衛生管理チェック体制","4"
"DOC021","店舗衛生管理マニュアル","マニュアル","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.0","■ 衛生管理チェック体制

1. 日次チェック
   - 開店前チェックリストの実施
   - 部門責任者による確認
   - 温度管理記録の確認
   - 清掃記録の確認

2. 週次チェック
   - 店長による売場巡回チェック
   - 衛生管理不備の是正指導
   - 従業員教育の実施状況確認
   - 週次報告書の作成と本部提出

3. 月次チェック
   - 本部衛生監査員による抜き打ち検査
   - ATP検査による清浄度測定
   - 微生物検査の実施
   - 改善指導と再検査","5"
"DOC021","店舗衛生管理マニュアル","マニュアル","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.0","4. 外部機関による検査
   - 第三者機関による衛生検査（年4回）
   - 保健所の立入検査対応
   - 検査結果に基づく改善計画の策定
   - 実施状況の確認とフォローアップ

■ 異常発生時の対応

1. 食品事故発生時
   - 該当商品の販売中止と隔離
   - 店長および本部への即時報告
   - 原因調査と対策立案
   - 類似商品の点検

2. 衛生管理不備発見時
   - 発見者は直ちに上長に報告
   - 当該箇所の緊急清掃・消毒
   - 原因究明と再発防止策の検討
   - 従業員への注意喚起","6"
"DOC021","店舗衛生管理マニュアル","マニュアル","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.0","3. 害虫・異物混入発見時
   - 該当エリアの立入制限
   - 専門業者への連絡と緊急対応
   - 混入経路の特定と排除
   - 徹底的な清掃と消毒

※ 本マニュアルは2024年4月改訂版です。食品衛生法改正に伴うHACCP制度化に
対応した内容となっています。各店舗の衛生責任者は本マニュアルの内容を
全従業員に周知徹底してください。","7"
"DOC015","生鮮食品取扱いガイド","マニュアル","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.2","【スノーリテール 生鮮食品取扱いガイド】

■ 鮮度管理の基本

生鮮食品の「鮮度」はスノーリテールの競争力の源泉です。以下の基本原則に
従って厳格な鮮度管理を行ってください。

1. 温度管理
   - 野菜・果物：5〜10℃
   - 精肉：0〜4℃
   - 鮮魚：0〜2℃
   - 乳製品：2〜6℃
   - 温度記録は1日3回（朝・昼・夕）実施

2. 先入れ先出し
   - 入荷日時を確認し、古い商品から販売
   - 日付ラベルを確認して陳列順を決定
   - 特に消費期限の短い商品（刺身、総菜など）は厳格に管理","0"
"DOC015","生鮮食品取扱いガイド","マニュアル","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.2","3. 適切な取り扱い
   - 冷蔵・冷凍の温度帯を維持
   - 異なる食品カテゴリー間の交差汚染を防止
   - 床に直置きしない
   - 商品同士を強く押し付けない

■ 部門別取扱い基準

1. 青果部門
   - 入荷時チェック項目：外観、色、香り、硬さ
   - 腐敗野菜・果物の即時除去
   - カット野菜・果物は専用エリアで調製
   - 葉物野菜は霧吹きで適度な湿度を維持（2時間ごと）
   - 「スノーフレッシュ」オーガニック商品は専用トレイで陳列","1"
"DOC015","生鮮食品取扱いガイド","マニュアル","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.2","2. 精肉部門
   - 入荷時チェック項目：色、匂い、ドリップの量
   - 畜種ごとに作業エリアを分け、交差汚染を防止
   - 加工機器の洗浄・消毒を1日3回実施
   - 真空包装肉は包装の密閉性を確認
   - トレイの色分け：牛肉（黒）、豚肉（ピンク）、鶏肉（白）

3. 鮮魚部門
   - 入荷時チェック項目：目の透明度、えらの色、弾力、匂い
   - 氷の量は魚体重量の1.5倍を目安に
   - 調理用具は魚種ごとに使い分け
   - 寄生虫チェックを全ての鮮魚で実施
   - 刺身用商品はパック後、専用の冷蔵ケースで保管

■ 消費期限・賞味期限の設定と管理","2"
"DOC015","生鮮食品取扱いガイド","マニュアル","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.2","■ 消費期限・賞味期限の設定と管理

1. 消費期限の目安
   - 刺身：製造日当日
   - パック肉：製造日から2日
   - 惣菜（温蔵）：製造から3時間
   - 惣菜（冷蔵）：製造から2日
   - 寿司：製造から半日

2. 期限チェックの実施
   - 開店前：全部門で実施
   - 昼の点検：残り1日の商品をチェック
   - 閉店前：翌日期限切れ商品の値引き処理

3. 期限切れ商品の処理
   - 期限切れ商品は直ちに廃棄
   - 廃棄記録を必ず記入
   - 値引き商品は専用シールで明示

■ 値引き・廃棄の基準","3"
"DOC015","生鮮食品取扱いガイド","マニュアル","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.2","■ 値引き・廃棄の基準

1. 値引き対象商品
   - 消費期限当日の商品：30〜50%引き
   - 見た目に問題があるが品質に問題ない商品：20〜30%引き
   - 閉店間際の調理済み商品：30〜50%引き

2. 値引き時の注意点
   - 値引き理由を明記（「本日限り」「閉店セール」など）
   - 値引きシールは商品の産地・消費期限を隠さない位置に貼付
   - 1つの商品に対する値引きは1回のみ

3. 廃棄処理
   - 廃棄商品は専用容器に分別
   - 廃棄記録：商品名、数量、理由を記入
   - 廃棄率の目標：青果3%以下、精肉2%以下、鮮魚2%以下","4"
"DOC015","生鮮食品取扱いガイド","マニュアル","品質管理部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.2","■ 商品事故発生時の対応

1. 異物混入発見時
   - 当該商品を販売中止
   - 同一ロットの商品を速やかに撤去
   - 品質管理部門に直ちに報告
   - 必要に応じて製造元への連絡

2. 食中毒疑い発生時
   - 関連商品の販売を直ちに停止
   - 販売済み商品の回収検討
   - 保健所への報告準備
   - 緊急連絡網に沿って報告

※ 本ガイドは2024年3月改訂版です。食品衛生法の改正に伴い、HACCP対応部分が
強化されています。不明点は品質管理部門（内線2233）までお問い合わせください。","5"
"DOC011","レジ操作マニュアル","マニュアル","店舗運営部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.1","【スノーリテール レジ操作マニュアル】

■ 基本的なレジ操作手順

1. レジ起動手順
   - 担当者IDカードをカードリーダーにスキャン
   - パスワード（4桁）を入力
   - 「開始」ボタンを押す
   - レジ内現金と釣銭機の金額を確認

2. 商品登録の基本
   - バーコードスキャナーで商品をスキャン
   - バーコードが読み取れない場合は商品コード（PLU）を手入力
   - 複数個の同一商品は「数量」キーを押してから個数を入力
   - 生鮮食品など計量商品は計量機のバーコードをスキャン","0"
"DOC011","レジ操作マニュアル","マニュアル","店舗運営部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.1","3. 値引き処理
   - 「値引」ボタンを押す
   - 値引額または値引率を入力
   - 「確定」ボタンを押す
   - 店長承認が必要な値引きは店長カードで承認

4. 商品の取り消し
   - 個別取消：「訂正」→取り消したい商品を選択→「確定」
   - 全取消：「取引中止」→「はい」を選択

5. 支払い処理
   - 現金支払い：「現金」ボタン→受取金額入力→「確定」
   - 電子マネー：「電子マネー」→種類選択→端末にタッチ
   - クレジットカード：「クレジット」→カード読取→暗証番号入力
   - QRコード決済：「QR決済」→種類選択→スキャナーでコード読取","1"
"DOC011","レジ操作マニュアル","マニュアル","店舗運営部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.1","■ 特殊な処理

1. ポイントカード処理
   - お会計前に「ポイント」ボタンを押す
   - ポイントカードをスキャンまたは会員番号を入力
   - ポイント付与は自動計算

2. 商品返品処理
   - 「返品」ボタンを押す
   - 返品する商品をスキャン
   - 返品理由を選択（品質不良・お客様都合など）
   - 店長承認が必要な返品は店長カードで承認

3. ギフト包装対応
   - 「ギフト」ボタンを押す
   - 包装種類を選択（通常・プレミアム）
   - 金額は自動計算","2"
"DOC011","レジ操作マニュアル","マニュアル","店舗運営部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.1","4. レジ締め作業
   - 「締め処理」ボタンを押す
   - 現金実査：レジ内の現金を数えて入力
   - 差異がある場合は理由を入力
   - レシートを出力して金庫に保管

■ トラブル対応

1. レジエラー発生時
   - エラーコードをメモ
   - 他のレジに案内して店長に連絡
   - 再起動が必要な場合は店長の指示に従う

2. 停電時の対応
   - 非常用電源に自動切替するまで待機
   - 切替わらない場合は手書きレシートに移行
   - 停電復旧後は店長の指示に従ってレジ再起動","3"
"DOC011","レジ操作マニュアル","マニュアル","店舗運営部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.1","3. レシートプリンター詰まり
   - 「一時停止」ボタンを押す
   - カバーを開けて詰まった用紙を除去
   - 用紙を正しくセットしてカバーを閉める
   - 「再開」ボタンを押す

4. よくある質問対応
   - ポイント残高確認：「ポイント照会」→カードスキャン
   - 領収書発行：お会計後「領収書」→宛名入力
   - 商品在庫確認：「商品照会」→商品コード入力

※ 本マニュアルは2024年5月改訂版です。システムアップデートによる新機能が追加されています。操作方法がわからない場合は店長または主任に相談してください。","4"
"DOC019","季節商品導入ガイド","ガイドライン","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","【スノーリテール 季節商品導入ガイド】

■ 季節商品導入の基本方針

スノーリテールでは、季節の移り変わりや年間の行事に合わせた商品展開を重視します。
季節商品は「旬の味わい」「季節感の演出」「特別な価値の提供」の3つの視点から
選定・導入します。

■ 年間季節商品カレンダー（2024年度）

【春季：3-5月】
- 3月：ひな祭り、春の訪れ、卒業・入学
  * 主要商品：桜もち、ちらし寿司、春野菜、新生活用品
  * 展開期間：2/20-3/31
  * 売場位置：入口正面特設コーナー","0"
"DOC019","季節商品導入ガイド","ガイドライン","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","- 4月：新生活、春本番
  * 主要商品：新茶、春キャベツ、たけのこ、いちご
  * 展開期間：4/1-4/30
  * 売場位置：青果売場中央、エンドキャップ

- 5月：ゴールデンウィーク、端午の節句
  * 主要商品：柏餅、こどもの日商品、ピクニック向け商品
  * 展開期間：4/15-5/10
  * 売場位置：菓子売場エンド、デリカコーナー前面

【夏季：6-8月】
- 6月：梅雨、初夏
  * 主要商品：梅、そうめん、ところてん、飲料特集
  * 展開期間：6/1-6/30
  * 売場位置：青果売場サイド、飲料売場正面","1"
"DOC019","季節商品導入ガイド","ガイドライン","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","- 7月：七夕、夏本番
  * 主要商品：土用うなぎ、スイカ、アイス特集、七夕菓子
  * 展開期間：7/1-7/31
  * 売場位置：鮮魚売場中央、デザートコーナー

- 8月：お盆、夏休み
  * 主要商品：BBQ食材、かき氷素材、お盆用品、帰省土産
  * 展開期間：8/1-8/20
  * 売場位置：精肉売場特設コーナー、菓子売場エンド

【秋季：9-11月】
- 9月：残暑、秋の実り
  * 主要商品：秋刀魚、新米、ぶどう、栗
  * 展開期間：9/1-9/30
  * 売場位置：鮮魚売場中央、精米コーナー前面","2"
"DOC019","季節商品導入ガイド","ガイドライン","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","- 10月：秋本番、ハロウィン
  * 主要商品：きのこ、さつまいも、かぼちゃ、秋鮭
  * 展開期間：10/1-10/31
  * 売場位置：青果売場特設コーナー、ハロウィングッズ売場

- 11月：紅葉、食欲の秋
  * 主要商品：鍋物セット、おでん材料、紅葉狩りお弁当
  * 展開期間：11/1-11/30
  * 売場位置：デリカコーナー、日配売場特設コーナー

【冬季：12-2月】
- 12月：クリスマス、年末
  * 主要商品：クリスマスケーキ、パーティー食材、おせち
  * 展開期間：12/1-12/31
  * 売場位置：入口正面特設コーナー、惣菜売場前面","3"
"DOC019","季節商品導入ガイド","ガイドライン","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","- 1月：正月、新年
  * 主要商品：福袋、初売り商品、七草、鏡開き
  * 展開期間：1/1-1/20
  * 売場位置：入口正面特設コーナー、和菓子売場

- 2月：節分、バレンタイン
  * 主要商品：恵方巻、節分豆、チョコレート特集
  * 展開期間：1/25-2/28
  * 売場位置：デリカコーナー特設、菓子売場中央

■ 季節商品の導入手順

1. 導入計画（展開の2ヶ月前）
   - 前年実績の分析
   - トレンド情報収集
   - 導入アイテム候補リストアップ
   - 販売計画・数量計画の策定","4"
"DOC019","季節商品導入ガイド","ガイドライン","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","2. 発注準備（展開の1ヶ月前）
   - 最終アイテム決定
   - 発注数量の確定
   - 販促資材の準備
   - 店舗スタッフへの商品研修

3. 売場準備（展開の1週間前）
   - 売場レイアウトの決定
   - POPや装飾の準備
   - 什器・備品の確認
   - 試食用サンプルの手配

4. 販売開始
   - 朝礼での商品説明
   - 売場の最終チェック
   - 試食販売の実施
   - お客様の反応確認

5. 販売期間中の管理
   - 日々の販売状況確認
   - 品切れ防止と過剰在庫の調整
   - 鮮度・品質管理の徹底
   - 売場のメンテナンス","5"
"DOC019","季節商品導入ガイド","ガイドライン","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","6. 振り返り（展開終了後1週間以内）
   - 販売実績の集計
   - 成功・失敗要因の分析
   - 翌年への改善点まとめ
   - 売場の通常化

■ 季節商品の選定基準

1. 品質基準
   - 鮮度・味・香り・外観の良さ
   - 安全性・衛生面での信頼性
   - 貯蔵性・日持ちの適切さ
   - パッケージの美しさ

2. 商品構成の考え方
   - 価格帯別のバランス（エントリー、スタンダード、プレミアム）
   - PB商品とNB商品のバランス
   - 地域性の反映（地元産品の活用）
   - 競合他社との差別化ポイント","6"
"DOC019","季節商品導入ガイド","ガイドライン","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","3. 提案型商品展開
   - 食べ方・調理法の提案
   - 関連商品との組み合わせ提案
   - ストーリー性のある展開
   - 売場で体験できる仕掛け

■ 部門別季節商品対応のポイント

1. 青果部門
   - 旬の国産青果物を中心に展開
   - 産地リレーによる長期安定供給
   - 調理方法・保存方法の情報提供
   - 地元契約農家との連携強化

2. 精肉・鮮魚部門
   - 行事食材の早期確保（うなぎ、おせち材料等）
   - 調理済み商品の品揃え強化
   - 簡便性商品の開発（下処理済、味付済等）
   - 調理レシピの提案","7"
"DOC019","季節商品導入ガイド","ガイドライン","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","3. デリカ部門
   - 季節イベントに合わせた限定メニュー
   - 地域の伝統食の継承
   - お持ち帰り対応の強化
   - デコレーション・見た目の季節感

4. グロサリー部門
   - 季節性の高い調味料の強化
   - ギフト需要への対応
   - 保存食品の提案
   - 季節の食卓提案型陳列

■ 季節商品販促のポイント

1. 情報発信
   - 店内POPでの訴求
   - チラシ・SNSでの早期告知
   - 売場担当者による声掛け
   - デジタルサイネージの活用","8"
"DOC019","季節商品導入ガイド","ガイドライン","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","2. イベント連動
   - 実演販売の強化
   - 試食会の実施
   - 地域イベントとの連携
   - 季節のデコレーション

3. 価格戦略
   - 早期予約特典の設定
   - 数量限定特価の展開
   - セット販売による付加価値
   - ポイント還元キャンペーン

■ 年間主要季節イベントスケジュール","9"
"DOC019","季節商品導入ガイド","ガイドライン","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","■ 年間主要季節イベントスケジュール

1月：新春・お正月、七草、鏡開き
2月：節分、バレンタイン、冬の鍋フェア
3月：ひな祭り、卒業・入学、春分
4月：春の行楽シーズン、イースター
5月：GW、母の日、初夏商材
6月：梅雨対策、父の日、土用丑
7月：夏本番、お中元商戦、地域夏祭り
8月：残暑対策、帰省・お盆商戦
9月：秋の味覚、シルバーウィーク
10月：ハロウィン、秋の実り
11月：七五三、ボジョレー解禁、勤労感謝
12月：クリスマス、年末年始、おせち

※ 本マニュアルは2024年3月改訂版です。地域特性や天候状況により
柔軟に対応してください。","10"
"DOC010","開店・閉店手順マニュアル","マニュアル","店舗運営部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.3","【スノーリテール 開店・閉店手順マニュアル】

■ 開店準備手順（従業員用）

1. 開店2時間前
   - 責任者は警備システムを解除
   - バックヤード照明とエアコンを起動
   - 前日の売上レポートの確認

2. 開店1時間30分前
   - 全従業員のミーティング実施
   - 日々の販促情報や特売商品の確認
   - 部門別の人員配置の確認と調整
   - 制服の着用状態と身だしなみチェック

3. 開店1時間前
   - 店内照明とBGMの起動
   - レジの動作確認とつり銭準備
   - POSシステムの起動と初期設定
   - カード決済端末の動作確認","0"
"DOC010","開店・閉店手順マニュアル","マニュアル","店舗運営部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.3","4. 開店30分前
   - 売場の最終チェック（商品補充、価格表示、POP）
   - 生鮮食品の陳列と品質チェック
   - 床面清掃と買い物かごの配置
   - 出入口ドアの動作確認

5. 開店10分前
   - 全従業員を売場に配置
   - レジ担当者はレジ準備完了報告
   - 最終的な店内状況を店長が確認
   - 開店アナウンスの準備

6. 開店時
   - 開店アナウンスの実施
   - 入口シャッターのオープン
   - 入店客への挨拶と案内

■ 閉店手順","1"
